id	filename	md5	size	state
11d47cd4-f1c3-4c8e-b72d-c17c8fa29e61	TCGA-CX-7219-01Z-00-DX1.281050F5-06AE-497D-8153-355FB7E8076D.svs	3e2c13599b4b78b821adf50b7e1c7063	407439460	released
9a8b3fbf-f47b-41ae-acdf-b405b1e3b5bf	TCGA-BA-6872-01Z-00-DX1.F99F6394-D319-4599-B124-D2A6692FA096.svs	5c69a41741be08f77a087895d2c384ea	333463157	released
99b1c55f-4cd2-4b42-aa8b-fae61fe5172f	TCGA-CV-A6JD-01Z-00-DX1.AEEF2C26-FBCB-43A9-AC34-E9C1570A1BBC.svs	2f19ee7f29d8c635f736e4fccda6e4b6	805404631	released
0761bbec-8eb7-4d5a-8e11-f04feb78ac20	TCGA-F7-8489-01Z-00-DX1.07122ea3-3f1a-49f8-bfb2-be532a56ae26.svs	29d80fa360627ced7ce93047bf20d604	279396743	released
ed352a69-9d6c-4803-9b05-b66605c4eeb1	TCGA-UF-A7JC-01Z-00-DX1.2A922335-3B40-4B4B-B392-48B2B8848042.svs	c4218889c5e3923dc390ad67081aaec2	1116236391	released
f8b4a699-27a6-4e4a-834b-4b421d66a3e7	TCGA-CV-7102-01Z-00-DX1.AA1016D3-86C8-41E4-BF90-6E86C1D606E5.svs	d7af8e7cf147881db9fa8be3fff745d3	1038832609	released
6b9dfe2c-e74a-405a-9491-e0cf08d8c8eb	TCGA-QK-A6VB-01Z-00-DX1.FE7E0C89-BB9B-479F-97B0-40B52735E8F7.svs	40473c26c768ba2cce4f331cb2a68427	1087697728	released
fd0629d5-4fe8-4ad3-80c2-b9401947b227	TCGA-CQ-A4CB-01Z-00-DX1.5761AA04-B8D3-4DD6-B20E-55F940BC7019.svs	32b0e9ee4904ee631a04505c19f660ca	181172312	released
1a52bd4e-70f9-4b3a-afb7-6a7a64356843	TCGA-CQ-A4C9-01Z-00-DX1.68D63EBF-7A3E-452C-9119-A7DC7DC2D57C.svs	b454c391fffe641032912ab721c17baa	592556986	released
d2d16fc3-2526-4d90-b697-6aaad5127f29	TCGA-P3-A6T7-01Z-00-DX1.B150E785-D8CA-4D1A-95B7-D678E5A66AFC.svs	8836655c709c47a39af3110edf1b3926	2432968292	released
8443648b-2db7-446e-b169-c52cbdc9007d	TCGA-QK-A8Z9-01Z-00-DX1.41A4F270-25E0-4437-BE38-7D0D1A0FA901.svs	e7a6f8f397776d70913c95afcfe3f194	1782397820	released
341c4e48-61d5-44b3-a173-c081e22a7aa4	TCGA-T2-A6WX-01Z-00-DX1.E4C76787-98AE-439C-8021-9B7F4649601B.svs	ea336332c284a32c0fb453ab903c6a4e	2103111007	released
1c4e7643-c636-40fa-9836-26faa2d14b60	TCGA-P3-A6T8-01Z-00-DX1.E3B6BA9A-3E96-4CCD-9C0F-52E9D27F1350.svs	5d7f4de794dce8d24705f6c7872a72a2	4090527960	released
210516e1-deb4-41c2-9dfb-221ffa736ea0	TCGA-CN-6020-01Z-00-DX1.910f4ce3-873f-4712-b896-789d764513a7.svs	2e8b3fe7177d65315db7b926a7a56596	127159523	released
960748cd-5072-4900-8225-4015ace90b09	TCGA-HD-7917-01Z-00-DX1.0EA6719C-01AD-4EBE-B4CD-91471D7422EA.svs	ead686c0254554cd4a0e6ba691f4b718	788013647	released
0cd098a7-7b71-4c4a-b300-d1f33262d890	TCGA-CV-6953-01Z-00-DX1.2CCF64F9-3DD2-493D-87A0-D9BB10D06FD7.svs	c12226d054a7c59fd30186ef34279ea0	364404271	released
4c3235c6-9424-46b3-b8a4-a70e6e891411	TCGA-CX-7086-01Z-00-DX1.DDDA3936-9488-425E-BA87-045ECB10194E.svs	78964913cf1dc6fa947d0fc49e9c0318	395620078	released
52b17274-7cbd-4e5d-a15d-f7de9f723eed	TCGA-BA-A6DF-01Z-00-DX1.AAA638F5-C794-441B-A034-30AD8CC72573.svs	863d1973b4422638ba08ad3d718f2c00	1643809592	released
d014eb5d-3de2-4f56-b794-fe8229c4dd9b	TCGA-CN-5358-01Z-00-DX1.6554cdc1-7d01-4310-a60a-79b8ed7a8679.svs	50389125295f8c94ade9e02057bef96d	1051704625	released
6a6a7d2f-9b8c-4e5c-92f8-908365297a75	TCGA-QK-A6IJ-01Z-00-DX1.D45AABDE-401E-41B0-9F56-BE83421D7038.svs	7f3844de333183a88409f7dff8239140	1809820292	released
166c36d4-d521-4f06-ac0b-361926405c13	TCGA-CN-5359-01Z-00-DX1.30a19cad-c2b0-4c5f-bd5d-89aa8ac2bb91.svs	39ea662cb690043635da4bc4e5228d7b	536366391	released
9f2aa1f7-3e83-4d99-9867-04132dd07c8a	TCGA-MT-A7BN-01Z-00-DX1.C1D38B2A-7F42-4469-82C0-85F808EDEA23.svs	587af6e9773e97c255da8d45ef3486f4	78874638	released
0d8e35a2-e38e-4c7c-908f-4cd659a09c33	TCGA-BA-A6DD-01Z-00-DX1.5B67DD6F-811C-4DE2-894E-C8FE4CF7FBE7.svs	946dc42cb62d98a2c0ce2431987319e1	1655797096	released
00df6450-e38c-4658-afe8-9cdda4a6575b	TCGA-IQ-A61G-01Z-00-DX1.49645FCF-B103-4FEC-8FF6-2D720D908E01.svs	c4a14f6cffaf4162dda9d62bb76046e8	1780717299	released
bec942c3-01ca-492c-9bd9-811807082b96	TCGA-BA-5149-01Z-00-DX1.ecb9aaa2-68b0-47e2-b96f-8cd78bf0a6fb.svs	b926b90d65406bccad5607f59a3618fd	169974839	released
