id	filename	md5	size	state
89f264a3-06c3-43b2-aec0-5370488dbad0	TCGA-XM-AAZ3-01Z-00-DX1.3D14D30E-54BD-4579-8E86-A5D480EE68EC.svs	1ffbe78fdeb9fe73831f828bc8c21061	1848676185	released
cde9a1ce-40f0-4690-9d2a-b2a7a83fc5ce	TCGA-X7-A8DE-01Z-00-DX1.088D1AFE-74F8-4251-A037-43AB99A358D3.svs	a74edee29f89115ffdcf96784bfd4bd0	92241287	released
3d013d38-4cde-435d-9187-d33289b47758	TCGA-YT-A95H-01Z-00-DX1.A0846F79-1D38-425E-AB30-4ED5D0DC0258.svs	c877572d90ff5eace092f0a85f6e47c5	2260996933	released
8941429e-5f49-41e6-a47f-b407ffb937fc	TCGA-ZC-AAAH-01Z-00-DX1.71D7607F-555B-4208-AE17-28E71465423A.svs	2bf9c7750e6d91f23674d64e118ab7b8	777726299	released
9f2042db-cb64-4833-873a-384ced7358aa	TCGA-X7-A8M4-01Z-00-DX1.585F6B69-B1E3-4F96-8D4A-5FEC4E4EF465.svs	db6622b76342b8ac73386a9a36b46884	1468571977	released
1f346775-818d-4037-85d2-0b6789009238	TCGA-XM-A8R9-01Z-00-DX1.24CF9C72-B1B9-4156-8616-F3AD7F998495.svs	29d58379bf6180830b639b39a54f5e56	2823571525	released
ecbce185-06ec-42e8-afdc-6516ce03aca0	TCGA-X7-A8M7-01Z-00-DX1.15408E65-FD47-4DF8-BB7A-2CCF2F49712B.svs	9527032e76d0654896a7f92cf7c80ff5	2460957249	released
649dc4c5-3ee8-41d3-8c94-8d5c5745b204	TCGA-ZC-AAAA-01Z-00-DX1.9B134B78-6D0E-438B-85CA-5D753E0971FE.svs	ca798f2a3bd58a6745da1e507c8f8fe5	2156612825	released
819aeed6-9857-499f-862c-9ce6ef725498	TCGA-ZB-A96R-01Z-00-DX1.5D8423F5-3FC8-42E7-B626-3E9FDFD4F406.svs	ea24b8ef75fa82249c2f46e1a4805d78	1994227576	released
a40fc611-b9d1-4dfe-ad9c-6cc4c97f4ef8	TCGA-XM-AAZ1-01Z-00-DX1.210674B3-B86F-4B0B-A449-4BB6E85D4976.svs	968d041ddea25910f08fe48e7a6aece7	2775206199	released
182dcfc6-9f5c-4b07-bc3e-a85ef6948873	TCGA-ZB-A96I-01Z-00-DX1.7194BD2F-76A5-40A4-870C-1CF93FC81E95.svs	02a0c3d9fe8485187a8665e27adde4cd	1437372594	released
a1f36dbf-46bb-481f-8632-ce24ece52692	TCGA-YT-A95E-01Z-00-DX1.0598F936-1084-4458-977C-2F9B9496D19F.svs	c46bd161d03da109a9fd281f9206e15c	2320081355	released
53ee2c09-f6be-4068-9614-cbd863847b18	TCGA-3G-AB0T-01Z-00-DX1.D4F6BC28-53AB-42BF-A674-6440FE007EFC.svs	beaebd3ec8d8e53ef98a08e4227d6c07	1295011616	released
fc2e040c-aa8d-4a93-bba9-1be6b7a4d897	TCGA-3G-AB0T-01Z-00-DX3.3B75DD32-1BD6-4832-A4F1-E6C38FD54E35.svs	ae32ade74f61d65895310507d19b1cee	1160651098	released
06ff666e-d869-47be-a81f-669f235696f0	TCGA-3G-AB0T-01Z-00-DX2.AC4F85C5-C30A-4501-87B9-62F663789986.svs	e7d123d783c17d80ea28caa97a759ce8	1839688268	released
ae82843e-8b4a-4746-b530-08c8e6a41580	TCGA-3G-AB0T-01Z-00-DX4.111A192D-7DCF-4DF8-B611-3CC6A9845A43.svs	ed130556a52205e36a3d312beaa5db2d	937961164	released
2c26b72e-9b0f-4609-a20c-d92572975e31	TCGA-3G-AB0T-01Z-00-DX5.57ABEEEC-032F-4F03-995E-E4E6880CA14F.svs	80927be6f99cc71818469c1f9a493f36	658000364	released
