id	filename	md5	size	state
6cbf2302-1aa2-43fd-b1fd-fc5a34402dca	TCGA-CN-4725-01Z-00-DX1.fe518acf-cceb-4be4-b01a-63d66248d6d4.svs	38eb84efb7a24b84bcb32d37ea4b4f04	103134959	released
48c8ef82-5596-4284-b95d-1862a8ba2e7c	TCGA-CV-6954-01Z-00-DX1.5C50D51D-3741-4B02-AD06-95D2E0CC7570.svs	04b78b0cc91b4b2c988cb177cce36d0c	1049227441	released
5db966e7-df2e-4166-ac3a-2139ebd59610	TCGA-CV-6961-01Z-00-DX1.325AA036-BCD6-450E-96B2-1317C4DB2412.svs	d3753762bf835be2c762372a30c20d34	1085059555	released
f516ded4-7ef1-4bed-b4dd-50765e031f7d	TCGA-CQ-5325-01Z-00-DX1.3ca387f7-9683-4d6c-83d4-f9634da40126.svs	db78d70854bd70f0f2c203d46edb5beb	570578517	released
902e97df-70ff-47e9-9627-5a51a8f29853	TCGA-CV-6003-01Z-00-DX1.759E4143-1027-4813-B2DC-6BA9EE1C9D14.svs	d300e8cb73c7e62dc4dea86c71b2e502	654557655	released
7f301ec5-dfe1-482d-bfab-a39cde8785c0	TCGA-CN-4742-01Z-00-DX1.d03eaeac-cc05-4b13-962e-d4d10617d692.svs	714a6f9889dc238fb22facdba3e536aa	864629719	released
60490ff3-1c05-4c03-ac67-623d35aeeed9	TCGA-CN-6996-01Z-00-DX1.b3a1162b-9adb-4fb2-b472-5b9781b9364d.svs	933c6fca94fed5560d46fb2d964fddd4	214811201	released
b0b0f7fc-8e22-4e0b-98b7-14c98c02f50d	TCGA-QK-A652-01Z-00-DX1.CCE949FD-A9F4-4EE2-8A5E-C1AED3852274.svs	dd4e5d155e462b2430b6df8ba9682b62	1653370840	released
71ed1855-0b29-4274-9027-55ee5813a614	TCGA-BA-4077-01Z-00-DX1.547A89DF-9628-4594-BEB7-20EA7C5B5A5E.svs	18f1cbaba54de51b3da1cfa78b57101c	350861733	released
bd217d5f-bfe4-4763-899b-d0bdea42bbf0	TCGA-CV-6934-01Z-00-DX1.74872ADE-CCBF-4646-BE15-8013367683E3.svs	ac68ef6f48cd0184a1b36ba59594435b	1167495587	released
d3d84f96-bd92-4a30-86c5-108bbfbb670e	TCGA-DQ-5625-01Z-00-DX1.E2AE85C9-2A2E-43BD-BE2F-D4FA94A90A8C.svs	2ffcd057d643a804fd038851f1fa9cab	326899611	released
e40eb01b-3750-4ce8-8343-4e27557063ac	TCGA-D6-A4Z9-01Z-00-DX1.02AB85C7-7FF0-47C3-A38D-58FAAC3E17C6.svs	dbd37341178d3228a903f7939c7616cb	1485244361	released
b55024f3-629f-4764-a14a-7654f490b8e8	TCGA-BB-4224-01Z-00-DX1.ebdb44ef-4266-40b7-bc1b-e197c9813868.svs	eb7e6276033dc769cbc3a33626e10fb2	128847133	released
fed1875c-7287-43fb-8abb-740695f6ae10	TCGA-CV-6441-01Z-00-DX1.F82A4394-A84E-4392-8988-60BFEAF705F9.svs	ed5f0ecd08e54e259a86f0cff942cd67	1594349591	released
eeff891f-97e4-4092-9af4-80229b943253	TCGA-CN-5367-01Z-00-DX1.5b09e54e-4140-4709-bc60-e201f9a72b24.svs	b979f4f8cba183c50197ef2a840b4bdf	1253363555	released
fabd8e8b-49d3-419c-a24a-a33f6fe319b3	TCGA-CQ-6218-01Z-00-DX1.666a1636-45fb-42d8-bb67-78fe4a17515d.svs	4c543c99464abb3661ded1abaf495bb9	1387579468	released
2c64fc8a-d101-4bc5-b9cf-fc3555304ed7	TCGA-CV-A6JT-01Z-00-DX1.3B772BC7-ACAA-4DFF-9A51-2F954EE3B0A2.svs	4d9417f80b2588fa06372803ba75e358	1792087819	released
0c039442-919b-4c7e-bb63-828756ab8eeb	TCGA-CV-A465-01Z-00-DX1.015D2361-2B4E-472F-920B-13D1F5A05525.svs	4d1b3d5f9cba1d3db9df44d2890fb631	1241613385	released
265bf542-59d5-4522-bb34-ef268c6a5e46	TCGA-BA-4075-01Z-00-DX1.15BAC45A-F648-47AD-85C9-0CCC6504846E.svs	193279be67cff74c3bd10af24a87e128	532157321	released
51a82912-ee59-4d46-8196-aa98486da037	TCGA-4P-AA8J-01Z-00-DX1.5B44796F-D099-4076-9CAF-B40C2B83F432.svs	34198bd89304d6ecb9a4d19d2f79e68f	2003945717	released
1de5f64d-1451-4fd9-93e2-553f6754230c	TCGA-F7-A61S-01Z-00-DX1.BD41A8AB-B10D-4020-A00D-47A3A3827955.svs	77d6e48b414e70519d9034724d901f33	1192118215	released
c49de9f5-4832-4215-b012-94b23695e312	TCGA-CV-6952-01Z-00-DX1.F3716B4F-DC4B-4AC0-9397-E93BFB5E7688.svs	13a9ab860b78e92203777b3a38a584e3	1118796485	released
38fbd9f0-ffe6-4875-bafe-d959795bc865	TCGA-P3-A5QA-01Z-00-DX1.4EA8DD62-AF4F-4872-B2AA-F40125D45D3A.svs	77eff70790a3fbff5409aa83ebd6e5bb	1133600980	released
0d4e0815-91a8-486e-b411-5a17061ecbaa	TCGA-CV-A45T-01Z-00-DX1.177325D9-205C-4F1D-B85C-E078D57F47F9.svs	02969b7c22005348c96a7430874101b0	1135567083	released
a5a302c2-f342-4cfa-ace2-47158edff3a2	TCGA-CV-6436-01Z-00-DX1.A2BEFED8-4167-417B-9735-09A324793873.svs	a640ed96ebdf4264eb41337732ba6425	1258002057	released
51dd889c-8fd7-4867-b1b8-17ef4af85c9a	TCGA-F7-A50G-01Z-00-DX1.C64C8A3F-048F-48CD-BC77-C3C2C0FFCA3F.svs	f95b49dcd3295bbdcbf8d3e0518ac14a	623922343	released
7c903a4b-5bef-46a0-a267-dd53ba6621e5	TCGA-CV-A6JO-01Z-00-DX1.6A0D34AE-37BA-47A5-88AF-87A273F546F4.svs	76a80d161d447118d0bf3c86fcb4ccd7	1230528753	released
ea3edfad-c8f7-4172-b31c-fb740dc05a9e	TCGA-CV-6956-01Z-00-DX1.EB7DE6CC-540E-4257-B596-80F310B93C81.svs	09005770e484e2f2d3da6adaaa736641	999562377	released
a2ef8746-e3fb-46b4-b718-81e11aca09f2	TCGA-D6-6515-01Z-00-DX1.5827e8bc-823d-4a7b-98c5-ddf7a8aa7f1a.svs	e5630ba28ba1c8f95b7d29b88cc1480c	992087959	released
83978ed8-06af-4e45-a6be-3011a04b527c	TCGA-D6-6515-01Z-00-DX2.270E24EB-B75B-4DA4-AD7D-217DBC83A3D7.svs	9722d72596260ee2bf47e6b8475e3020	1426366284	released
ed435ea9-8298-4138-b5d1-bf1b31228dff	TCGA-F7-A61W-01Z-00-DX1.1CD8D4F9-6144-43B9-ACE4-A698CE516968.svs	ddba2224d7b3d4257a6bc53864a35960	754395669	released
130c35e5-b598-4e4b-88cb-ae037384f9f8	TCGA-CV-5973-01Z-00-DX1.D86FDE76-5EB1-4E58-9D6E-40E9AD7C5E55.svs	f7aa2fce9b04cb2b8640c8d70c7bf1fe	1909806729	released
6b247605-99fc-498c-a2f3-2704da81273c	TCGA-IQ-A61H-01Z-00-DX1.EAB7367A-7283-4FEE-AE8E-9B81000C7C68.svs	766a71ae2afa200161fb8900fdf64392	1265991847	released
9c3605ca-7ee4-4e94-a938-7baaa63fe9d2	TCGA-CV-A45R-01Z-00-DX1.020DC147-B033-4282-976E-D254F9C19E09.svs	970507378b2d548a8978bd57c76c47b4	1347143445	released
4ae10d07-1d8f-401e-bf99-e9dce26cab44	TCGA-DQ-5630-01Z-00-DX1.07FE0581-2412-43DA-96A9-0DA192DAED3D.svs	1b84f5cccdaf3bfd15352c9237b2243c	10817493	released
15d60bed-8747-4a52-898a-0be30b64176e	TCGA-HD-A6HZ-01Z-00-DX1.DA05A854-E793-4CEA-A18D-0D5D2C0B4FE9.svs	0b41f7ad33683580ce58cdfe53690d44	58216318	released
ccfef570-f207-4ec6-866e-30b9d639ecfd	TCGA-KU-A6H8-01Z-00-DX1.35F8655C-B91D-43CE-8E2D-FAC479E434DE.svs	600d7f69b4adaad1fb68b28ba42e88fe	794879617	released
0ef3d408-8a63-4ac4-aa6a-3a00876de5b3	TCGA-CQ-5330-01Z-00-DX1.a5651070-3cc9-4952-a947-8fc6aea0fde3.svs	c4ed03e364ada477b14fbf6ea425e9ff	701494253	released
5fd62037-3336-4045-b22f-ce1ba1341361	TCGA-CN-A642-01Z-00-DX1.74FF21F1-93CA-41A9-A652-3435B0EFDAD5.svs	269063486f7467cfda51adfa2830f08c	1218430549	released
2b468722-e9d5-482f-809a-646690820bf5	TCGA-BA-4074-01Z-00-DX1.937DC1B1-C9A4-4E67-B5FD-A0C0C60D2628.svs	50e0420bb14159ea8a516bfaaac3b2fb	286886203	released
b90df1aa-acf7-4925-b04c-b2f5ea213a28	TCGA-CV-7104-01Z-00-DX1.2BE927ED-55FB-4410-8E01-64FC5FF536A0.svs	85c261472155f5a870cefda6e6cfd263	1130289439	released
33d8a49c-dfa2-44d9-be80-1e7467c8ad92	TCGA-CV-A6JU-01Z-00-DX1.35A3A1F0-9D6C-4794-B501-E56E48C51DF9.svs	e63081e35d3b3bf4305cbb4c4f22c069	1480990123	released
6a0fb0c5-2766-4126-9014-cc40229d88fe	TCGA-DQ-5624-01Z-00-DX1.2FBB7F46-9D34-4B79-AF37-1BD87D19036B.svs	95b08abe20685d2ed444648c5cfc9a55	552448293	released
51078465-0089-4fbc-b82c-0d12129a8d36	TCGA-BA-6873-01Z-00-DX1.F0A84DE2-7A08-44D5-9FD1-A284F55AA8C1.svs	4fffcfae09396c9551566720deef1c16	115414823	released
85a1ae89-7f47-4733-a794-29d68e19d972	TCGA-CV-7446-01Z-00-DX1.AF253414-EAD7-49FB-8B87-EA10C4BD49D4.svs	733724cb8fe1809563ce424aa261dc4d	1697909765	released
5184a969-9ff0-41fb-8a2b-53c765ebe8e3	TCGA-BB-A6UO-01Z-00-DX1.11D049DC-EFC3-47EB-B390-A694BFD304A2.svs	5eb5e38556d451d2f2529212b9a9b7a9	885895571	released
1ac28fef-0d25-47c0-8990-d5b5f3eae53d	TCGA-IQ-A61E-01Z-00-DX1.92B490BD-78B3-4A36-A09D-01EDD57447F6.svs	05f6357bdcb9868a6df2ae2a46158b7f	1301392731	released
e31a6bc5-de25-45e9-a44f-8ac6f95b3301	TCGA-CV-A6K0-01Z-00-DX1.C9946763-9EAE-477E-A605-905CE7E6C339.svs	ae4fa2fb7cecbe5223a03141b6c9982a	1599134707	released
8637c8c2-87ee-4dad-980f-427b4d5b4958	TCGA-CV-6433-01Z-00-DX1.069ACB4F-226C-40B6-A141-0E2A1788E68E.svs	79228bdb6e8e21b8552e971a05aeee35	1413376583	released
ad205df2-5eae-466c-b4af-b05b269752af	TCGA-CQ-7072-01Z-00-DX1.5932E8B0-B5B3-4ECC-AC61-A85FEE443536.svs	80de2205f14ef02a6edf9d9b3b6938d0	481907588	released
635e6359-6cdf-4f87-bf29-bd1925c7800e	TCGA-IQ-A61J-01Z-00-DX1.EE2EEE5B-949A-441E-9FA0-60627020E29D.svs	d2b87fd8f2b0759f214f24fcbb1bbcbd	1376128115	released
774b978a-4bb2-431d-bb21-52d8cbf0061c	TCGA-DQ-7592-01Z-00-DX1.DCB59CBF-0B0F-49E3-8792-BD62472D9506.svs	651a278e2f6d4be407d13d0062321b17	199097001	released
1bc8af23-aa8c-4e73-9975-cd1a461ba6f7	TCGA-CQ-6224-01Z-00-DX1.c0d0fca6-b287-41fa-bd8a-95c99a6d9008.svs	8387eabbe85b4cd18d5c297ac17ad3b6	1492459244	released
dc379ef0-371f-447f-a8a5-82a9112537bd	TCGA-CQ-A4CA-01Z-00-DX1.578FE09A-AA5A-4F41-BF8E-003BC1297862.svs	cbe68fcd1cc8520d83860a11589a2e1b	305365578	released
10fa4388-9e48-4658-95d9-2f79574a2483	TCGA-CQ-A4CE-01Z-00-DX1.2E5A8284-C995-4B9F-9451-22DEC5EB2FB6.svs	ddb168bdf85f74d8f93b50fa2c64e7d9	67749380	released
f0b27889-0e64-4e80-a31a-86ac28525957	TCGA-CQ-6222-01Z-00-DX1.78668666-ed6f-49d8-a243-5635cb61875d.svs	30a99cfec2869670aba9c848b5de6c5d	469868372	released
3f1e3de2-8c70-4785-92fe-be051ce058cd	TCGA-CV-6939-01Z-00-DX1.20CE5EC1-FE6A-4AD2-A968-135267CAB7E0.svs	af9223c8017e1932f4feda2a41430589	898473843	released
3d93117c-5f5b-42bd-ab7d-19f7ac8fda58	TCGA-CV-6941-01Z-00-DX1.10FC8106-352A-4A82-A5C0-FE2F1A054159.svs	0893eb45827474aa517543c4ce0c0d5d	910720743	released
0701a2f7-d9f3-4e88-a01a-a72a76cc8061	TCGA-H7-A6C4-01Z-00-DX1.0A41FEF9-3604-4982-BEFB-2438861C62D4.svs	56f6f21898e885db3f3c2001e61aafff	171618751	released
96aa819d-f7fd-4dfd-9f6c-64f4ad47a8f6	TCGA-CN-A640-01Z-00-DX1.9A79E116-93C8-4573-AFFD-AEB7EC348074.svs	ac5ab0c72387a82f8a904360c7777dfe	520554295	released
7ba11673-e418-4682-99ea-c219e408f14f	TCGA-MT-A67A-01Z-00-DX1.7C12D59B-185E-4A25-B67F-A4ECEBE3746A.svs	9af0699bc90d0284ee47b92e70b33d0f	317502495	released
9ef0e8b2-7a4a-4af9-87d2-0115a2cfab2d	TCGA-CN-6019-01Z-00-DX1.0a01c44a-b7f4-427e-9854-fe2f0db631ab.svs	2cfa61d8047c7023d107e315d6496f5f	279929677	released
575011dc-d267-4cb7-9ba2-e4d4c3c60f75	TCGA-CV-6959-01Z-00-DX1.AEC54909-0A3A-43E2-966C-7410CD7488EF.svs	2f51640adb58021ee289653419cbc6f9	1176137335	released
21a3043c-d49c-4c71-adfc-85b15c0df5b4	TCGA-CV-7255-01Z-00-DX1.11D5B324-D223-4130-9CF1-1B138519A4A1.svs	ba8912782c2a358b191182657b68c226	847867059	released
972afeec-66db-4038-aaa7-0c1d40abd60f	TCGA-QK-AA3K-01Z-00-DX1.A7F73A27-D890-4E05-86A8-26B6F3AA2332.svs	ecd3e55336807f6385a0411198069cae	1739179764	released
